Unnamed: 0,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
2591,57,27,520,0,0,1.0,0,0.0,0,1,0
2592,29,8,344,0,0,1.0,0,0.0,0,1,0
2593,28,19,353,0,0,1.0,0,0.0,0,1,0
2594,24,12,327,0,0,1.0,0,0.0,0,1,0
2595,30,17,318,0,0,1.0,0,0.0,0,1,0
2596,42,12,356,0,0,1.0,0,0.0,0,1,0
2597,45,20,370,0,0,1.0,0,0.0,0,1,0
2598,31,23,350,0,0,1.0,0,0.0,0,0,0
2599,37,19,388,0,0,1.0,0,0.0,0,1,0
2600,41,18,333,0,0,1.0,0,0.0,0,1,0
2601,41,16,343,0,0,1.0,0,0.0,0,1,0
2602,37,21,336,0,0,1.0,0,0.0,0,1,0
2603,38,16,429,0,0,1.0,0,0.0,0,1,0
2604,27,12,312,0,0,1.0,0,0.0,0,1,0
2605,46,11,408,0,0,1.0,0,0.0,0,1,0
2606,34,16,319,0,0,1.0,0,0.0,0,1,0
2607,28,13,346,0,0,1.0,0,0.0,0,1,0
2608,34,25,328,0,0,1.0,0,0.0,0,1,0
2609,23,17,295,0,0,1.0,0,0.0,0,0,0
2610,30,19,304,0,0,1.0,0,0.0,0,1,0
2611,36,12,334,0,0,1.0,0,0.0,0,1,0
2612,31,24,379,0,0,1.0,0,0.0,0,0,0
2613,42,14,347,0,0,1.0,0,0.0,0,1,0
2614,27,10,336,0,0,1.0,0,0.0,0,1,0
2615,35,13,321,0,0,1.0,0,0.0,0,1,0
2616,31,21,335,0,0,1.0,0,0.0,0,1,0
2617,20,15,353,0,0,1.0,0,0.0,0,1,0
2618,37,16,373,0,0,1.0,0,0.0,0,1,0
2619,31,13,329,0,0,1.0,0,0.0,0,1,0
2620,21,17,362,0,0,1.0,0,0.0,0,1,0
2621,34,15,337,0,0,1.0,0,0.0,0,1,0
2622,26,17,344,0,0,1.0,0,0.0,0,1,0
2623,41,20,332,0,0,1.0,0,0.0,0,1,0
2624,35,16,334,0,0,1.0,0,0.0,0,1,0
2625,39,11,319,0,0,1.0,0,0.0,0,1,0
2626,29,8,342,0,0,1.0,0,0.0,0,1,0
2627,27,16,310,0,0,1.0,0,0.0,0,1,0
2628,26,17,300,0,0,1.0,0,0.0,0,0,0
2629,33,13,334,0,0,1.0,0,0.0,0,1,0
2630,39,18,312,0,0,1.0,0,0.0,0,1,0
2631,42,24,349,0,0,1.0,0,0.0,0,0,0
2632,27,15,348,1,0,1.0,0,0.0,0,1,0
2633,30,25,299,0,0,1.0,0,0.0,0,1,0
2634,42,14,348,0,0,1.0,0,0.0,0,1,0
2635,35,20,309,0,0,1.0,0,0.0,0,1,0
2636,52,17,418,0,0,1.0,0,0.0,0,1,0
2637,26,17,333,0,0,1.0,0,0.0,0,1,0
2638,35,20,350,0,0,1.0,0,0.0,0,0,0
2639,30,17,351,0,0,1.0,0,0.0,0,0,0
2640,44,10,394,0,0,1.0,0,0.0,0,0,0
2641,39,15,332,0,0,1.0,0,0.0,0,0,0
2642,41,16,311,0,0,1.0,0,0.0,0,1,0
2643,36,14,332,0,0,1.0,0,0.0,0,1,0
2644,35,14,273,0,0,1.0,0,0.0,0,1,0
2645,34,16,336,1,0,1.0,0,0.0,0,1,0
2646,30,15,343,0,0,1.0,0,0.0,0,1,0
2647,29,22,293,0,0,1.0,0,0.0,0,0,0
2648,31,17,343,0,0,1.0,0,0.0,0,1,0
2649,33,12,302,0,0,1.0,0,0.0,0,1,0
2650,35,15,326,0,0,1.0,0,0.0,0,1,0
2651,36,18,328,0,0,1.0,0,0.0,0,1,0
2652,50,11,355,0,0,1.0,0,0.0,0,1,0
2653,21,11,329,0,0,1.0,0,0.0,0,1,0
2654,33,20,322,0,0,1.0,0,0.0,0,1,0
2655,25,12,311,0,0,1.0,0,0.0,0,1,0
2656,33,10,276,0,0,1.0,0,0.0,0,0,0
2657,36,12,350,0,0,1.0,0,0.0,0,1,0
2658,32,16,316,0,0,1.0,0,0.0,0,1,0
2659,34,18,333,0,0,1.0,0,0.0,0,1,0
2660,46,16,374,0,0,1.0,0,0.0,0,1,0
2661,31,19,370,0,0,1.0,0,0.0,0,1,0
2662,24,7,321,0,0,1.0,0,0.0,0,1,0
2663,32,12,321,0,0,1.0,0,0.0,0,1,0
2664,34,13,330,0,0,1.0,0,0.0,0,1,0
2665,48,20,412,0,0,1.0,0,0.0,0,1,0
2666,39,23,371,0,0,1.0,0,0.0,0,1,0
2667,33,29,313,0,0,1.0,0,0.0,0,1,0
2668,42,22,312,0,0,1.0,0,0.0,0,1,0
2669,36,17,335,0,0,1.0,0,0.0,0,1,0
2670,31,19,337,0,0,1.0,0,0.0,0,1,0
2671,35,15,308,0,0,1.0,0,0.0,0,1,0
2672,20,11,354,0,0,1.0,0,0.0,0,1,0
2673,41,14,330,0,0,1.0,0,0.0,0,1,0
2674,35,14,327,0,0,1.0,0,0.0,0,1,0
2675,26,19,323,0,0,1.0,0,0.0,0,0,0
2676,26,17,325,0,0,1.0,0,0.0,0,1,0
2677,42,9,333,0,0,1.0,0,0.0,0,1,0
2678,26,23,341,0,0,1.0,0,0.0,0,1,0
2679,30,12,333,0,0,1.0,0,0.0,0,0,0
2680,59,22,540,0,0,1.0,0,0.0,0,1,0
2681,47,15,520,0,0,1.0,0,0.0,0,1,0
2682,53,17,536,0,0,1.0,0,0.0,0,0,0
2683,32,17,325,0,0,1.0,0,0.0,0,1,0
2684,34,23,354,0,0,1.0,0,0.0,0,0,0
2685,30,17,314,0,0,1.0,0,0.0,0,1,0
2686,32,18,302,0,0,1.0,0,0.0,0,1,0
2687,35,10,293,0,0,1.0,0,0.0,0,1,0
2688,61,30,535,0,0,1.0,0,0.0,0,1,0
2689,29,20,333,0,0,1.0,0,0.0,0,1,0
2690,33,18,326,0,0,1.0,0,0.0,0,1,0
2691,33,13,314,0,0,1.0,0,0.0,0,1,0
2692,29,27,361,0,0,1.0,0,0.0,0,1,0
2693,33,12,327,0,0,1.0,0,0.0,0,1,0
2694,36,15,322,0,0,1.0,0,0.0,0,1,0
2695,43,14,317,0,0,1.0,0,0.0,0,1,0
2696,31,18,347,0,0,1.0,0,0.0,0,1,0
2697,16,15,322,0,0,1.0,0,0.0,0,1,0
2698,26,14,314,0,0,1.0,0,0.0,0,1,0
2699,30,13,307,0,0,1.0,0,0.0,0,1,0
2700,32,17,319,0,0,1.0,0,0.0,0,0,0
2701,48,14,361,0,0,1.0,0,0.0,0,1,0
2702,26,17,313,0,0,1.0,0,0.0,0,0,0
2703,40,15,338,0,0,1.0,0,0.0,0,1,0
2704,26,14,323,0,0,1.0,0,0.0,0,1,0
2705,30,10,292,0,0,1.0,0,0.0,0,1,0
2706,28,13,347,0,0,1.0,0,0.0,0,1,0
2707,27,20,299,0,0,1.0,0,0.0,0,1,0
2708,19,21,276,0,0,1.0,0,0.0,0,1,0
2709,28,16,299,0,0,1.0,0,0.0,0,0,0
2710,23,15,324,0,0,1.0,0,0.0,0,1,0
2711,32,17,336,0,0,1.0,0,0.0,0,1,0
2712,23,19,310,0,0,1.0,0,0.0,0,1,0
2713,31,12,305,0,0,1.0,0,0.0,0,1,0
2714,24,17,305,0,0,1.0,0,0.0,0,1,0
2715,25,14,348,0,0,1.0,0,0.0,0,1,0
2716,30,17,295,0,0,1.0,0,0.0,0,1,0
2717,34,22,286,0,0,1.0,0,0.0,0,1,0
2718,38,23,323,0,0,1.0,0,0.0,0,1,0
2719,37,25,323,0,0,1.0,0,0.0,0,1,0
2720,38,17,288,2,0,1.0,0,0.0,0,0,0
2721,54,23,517,0,0,1.0,0,0.0,0,1,0
2722,29,18,263,0,0,1.0,0,0.0,0,1,0
2723,44,16,326,0,0,1.0,0,0.0,0,1,0
2724,22,18,305,0,0,1.0,0,0.0,0,1,0
2725,26,18,303,0,0,1.0,0,0.0,0,1,0
2726,29,18,324,0,0,1.0,0,0.0,0,1,0
2727,36,21,313,0,0,1.0,0,0.0,0,1,0
2728,35,15,294,0,0,1.0,0,0.0,0,1,0
2729,28,25,318,0,0,1.0,0,0.0,0,1,0
2730,39,16,336,0,0,1.0,0,0.0,0,1,0
2731,44,17,323,0,0,1.0,0,0.0,0,1,0
2732,24,32,265,0,0,1.0,0,0.0,0,0,0
2733,27,18,301,0,0,1.0,0,0.0,0,1,0
2734,35,18,314,0,0,1.0,0,0.0,0,1,0
2735,31,17,322,0,0,1.0,0,0.0,0,1,0
2736,26,14,305,0,0,1.0,0,0.0,0,1,0
2737,30,15,321,0,0,1.0,0,0.0,0,1,0
2738,29,20,309,0,0,1.0,0,0.0,0,1,0
2739,35,16,306,0,0,1.0,0,0.0,0,1,0
2740,33,9,298,0,0,1.0,0,0.0,0,1,0
2741,54,24,657,0,0,1.0,0,0.0,0,1,0
2742,23,20,308,0,0,1.0,0,0.0,0,0,0
2743,20,18,317,0,0,1.0,0,0.0,0,1,0
2744,28,13,332,0,0,1.0,0,0.0,0,1,0
2745,33,16,323,0,0,1.0,0,0.0,0,1,0
2746,28,11,306,0,0,1.0,0,0.0,0,0,0
2747,58,23,461,0,0,1.0,0,0.0,0,1,0
2748,26,14,326,0,0,1.0,0,0.0,0,0,0
2749,32,32,326,0,0,1.0,0,0.0,0,1,0
2750,32,15,328,0,0,1.0,0,0.0,0,1,0
2751,21,16,288,0,0,1.0,0,0.0,0,1,0
2752,57,22,468,0,0,1.0,0,0.0,0,1,0
2753,33,17,326,0,0,1.0,0,0.0,0,1,0
2754,28,24,320,0,0,1.0,0,0.0,0,1,0
2755,35,15,321,0,0,1.0,0,0.0,0,1,0
2756,32,23,352,0,0,1.0,0,0.0,0,1,0
2757,32,22,351,0,0,1.0,0,0.0,0,1,0
2758,54,17,536,0,0,1.0,0,0.0,0,1,0
2759,16,10,306,0,0,1.0,0,0.0,0,1,0
2760,50,19,543,0,0,1.0,0,0.0,0,1,0
2761,29,16,292,0,0,1.0,0,0.0,0,0,0
2762,41,25,349,0,0,1.0,0,0.0,0,1,0
2763,31,16,338,0,0,1.0,0,0.0,0,1,0
2764,59,24,626,0,0,1.0,0,0.0,0,1,0
2765,36,18,330,0,0,1.0,0,0.0,0,1,0
2766,31,19,315,0,0,1.0,0,0.0,0,1,0
2767,28,14,316,0,0,1.0,0,0.0,0,1,0
2768,60,20,527,0,0,1.0,0,0.0,0,0,0
2769,36,18,286,0,0,1.0,0,0.0,0,1,0
2770,26,19,311,0,0,1.0,0,0.0,0,1,0
2771,61,19,494,0,0,1.0,0,0.0,0,1,0
2772,18,23,272,0,0,1.0,0,0.0,0,1,0
2773,30,15,280,0,0,1.0,0,0.0,0,1,0
2774,22,14,260,0,0,1.0,0,0.0,0,1,0
2775,26,13,273,0,0,1.0,0,0.0,0,1,0
2776,29,18,309,0,0,1.0,0,0.0,0,0,0
2777,55,23,624,0,0,1.0,0,0.0,0,1,0
2778,58,48,481,0,0,1.0,0,0.0,0,1,0
2779,54,31,536,1,0,1.0,0,0.0,0,1,0
2780,28,16,325,0,0,1.0,0,0.0,0,1,0
2781,23,15,323,0,0,1.0,0,0.0,0,1,0
2782,32,21,326,0,0,1.0,0,0.0,0,1,0
2783,35,18,310,0,0,1.0,0,0.0,0,1,0
2784,20,9,334,0,0,1.0,0,0.0,0,1,0
2785,54,26,500,0,0,1.0,0,0.0,0,1,0
2786,36,0,2,0,0,1.0,0,0.0,0,1,0
2787,52,25,533,0,0,1.0,0,0.0,0,1,0
2788,30,22,270,0,0,1.0,0,0.0,0,1,0
2789,34,23,342,0,0,1.0,0,0.0,0,1,0
2790,20,11,294,0,0,1.0,0,0.0,0,1,0
2791,34,26,302,0,0,1.0,0,0.0,0,1,0
2792,34,21,316,0,0,1.0,0,0.0,0,1,0
2793,50,18,685,0,0,1.0,0,0.0,0,1,0
2794,26,11,302,0,0,1.0,0,0.0,0,1,0
2795,35,18,365,0,0,1.0,0,0.0,0,1,0
2796,29,23,306,0,0,1.0,0,0.0,0,0,0
2797,16,15,268,0,0,1.0,0,0.0,0,0,0
2798,63,28,535,0,0,1.0,0,0.0,0,1,0
2799,26,15,284,0,0,1.0,0,0.0,0,1,0
2800,34,20,280,0,0,1.0,0,0.0,0,1,0
2801,37,12,317,0,0,1.0,0,0.0,0,1,0
2802,41,20,332,0,0,1.0,0,0.0,0,0,0
2803,27,24,294,0,0,1.0,0,0.0,0,1,0
2804,34,14,319,0,0,1.0,0,0.0,0,0,0
2805,23,10,297,0,0,1.0,0,0.0,0,1,0
2806,27,16,318,0,0,1.0,0,0.0,0,1,0
2807,21,18,267,0,0,1.0,0,0.0,0,1,0
2808,35,17,313,0,0,1.0,0,0.0,0,1,0
2809,29,18,325,0,0,1.0,0,0.0,0,1,0
2810,30,9,264,0,0,1.0,0,0.0,0,1,0
2811,33,24,336,0,0,1.0,0,0.0,0,1,0
2812,25,14,302,0,0,1.0,0,0.0,0,1,0
2813,31,13,327,0,0,1.0,0,0.0,0,1,0
2814,37,23,310,0,0,1.0,0,0.0,0,1,0
2815,32,17,308,0,0,1.0,0,0.0,0,1,0
2816,33,11,345,0,0,1.0,0,0.0,0,1,0
2817,33,18,266,0,0,1.0,0,0.0,0,1,0
2818,34,16,275,0,0,1.0,0,0.0,0,1,0
2819,25,20,313,0,0,1.0,0,0.0,0,1,0
2820,38,13,320,0,0,1.0,0,0.0,0,0,0
2821,22,17,262,0,0,1.0,0,0.0,0,1,0
2822,20,17,304,0,0,1.0,0,0.0,0,1,0
2823,23,12,269,0,0,1.0,0,0.0,0,1,0
2824,47,16,328,0,0,1.0,0,0.0,0,0,0
2825,19,16,289,0,0,1.0,0,0.0,0,1,0
2826,67,22,668,5,0,1.0,0,0.0,0,0,0
2827,25,18,308,0,0,1.0,0,0.0,0,1,0
2828,37,20,326,0,0,1.0,0,0.0,0,1,0
2829,31,16,315,0,0,1.0,0,0.0,0,0,0
2830,32,14,293,0,0,1.0,0,0.0,0,1,0
2831,32,20,287,0,0,1.0,0,0.0,0,1,0
2832,54,21,514,0,0,1.0,0,0.0,0,1,0
2833,26,13,282,0,0,1.0,0,0.0,0,1,0
2834,25,15,274,0,0,1.0,0,0.0,0,1,0
2835,31,14,307,0,0,1.0,0,0.0,0,1,0
2836,28,18,297,0,0,1.0,0,0.0,0,1,0
2837,28,25,269,0,0,1.0,0,0.0,0,1,0
2838,21,17,303,0,0,1.0,0,0.0,0,1,0
2839,20,15,319,0,0,1.0,0,0.0,0,1,0
2840,24,12,272,0,0,1.0,0,0.0,0,1,0
2841,23,18,284,0,0,1.0,0,0.0,0,1,0
2842,20,18,277,0,0,1.0,0,0.0,0,1,0
2843,26,15,308,0,0,1.0,0,0.0,0,1,0
2844,30,20,313,0,0,1.0,0,0.0,0,1,0
2845,31,19,267,0,0,1.0,0,0.0,0,1,0
2846,23,19,319,0,0,1.0,0,0.0,0,1,0
2847,33,13,341,0,0,1.0,0,0.0,0,1,0
2848,29,19,228,0,0,1.0,0,0.0,0,1,0
2849,32,21,289,0,0,1.0,0,0.0,0,1,0
2850,17,21,284,0,0,1.0,0,0.0,0,0,0
2851,31,15,317,0,0,1.0,0,0.0,0,1,0
2852,23,16,299,0,0,1.0,0,0.0,0,1,0
2853,30,16,293,0,0,1.0,0,0.0,0,1,0
2854,29,19,298,0,0,1.0,0,0.0,0,1,0
2855,27,14,289,0,0,1.0,0,0.0,0,0,0
2856,23,23,288,0,0,1.0,0,0.0,0,1,0
2857,26,19,280,0,0,1.0,0,0.0,0,1,0
2858,34,10,281,0,0,1.0,0,0.0,0,1,0
2859,22,12,314,0,0,1.0,0,0.0,0,1,0
2860,35,21,255,0,0,1.0,0,0.0,0,1,0
2861,23,17,295,0,0,1.0,0,0.0,0,1,0
2862,33,10,266,0,0,1.0,0,0.0,0,1,0
2863,40,16,305,0,0,1.0,0,0.0,0,0,0
2864,35,12,307,0,0,1.0,0,0.0,0,1,0
2865,23,14,263,0,0,1.0,0,0.0,0,1,0
2866,27,14,285,0,0,1.0,0,0.0,0,1,0
2867,26,16,302,0,0,1.0,0,0.0,0,1,0
2868,32,17,267,0,0,1.0,0,0.0,0,1,0
2869,25,18,267,0,0,1.0,0,0.0,0,1,0
2870,28,22,279,0,0,1.0,0,0.0,0,1,0
2871,29,15,270,0,0,1.0,0,0.0,0,1,0
2872,24,18,267,0,0,1.0,0,0.0,0,1,0
2873,24,15,301,0,0,1.0,0,0.0,0,1,0
2874,32,15,276,0,0,1.0,0,0.0,0,1,0
2875,31,8,259,0,0,1.0,0,0.0,0,1,0
2876,29,6,245,0,0,1.0,0,0.0,0,1,0
2877,28,20,288,0,0,1.0,0,0.0,0,1,0
2878,39,16,277,0,0,1.0,0,0.0,0,0,0
2879,26,13,262,0,0,1.0,0,0.0,0,1,0
2880,24,12,307,0,0,1.0,0,0.0,0,1,0
2881,20,16,303,0,0,1.0,0,0.0,0,1,0
2882,26,12,278,0,0,1.0,0,0.0,0,0,0
2883,31,18,270,0,0,1.0,0,0.0,0,0,0
2884,25,24,270,0,0,1.0,0,0.0,0,1,0
2885,26,12,288,0,0,1.0,0,0.0,0,0,0
2886,29,16,262,0,0,1.0,0,0.0,0,1,0
2887,29,7,241,0,0,1.0,0,0.0,0,1,0
2888,29,23,307,0,0,1.0,0,0.0,0,1,0
2889,20,12,272,0,0,1.0,0,0.0,0,1,0
2890,27,19,272,0,0,1.0,0,0.0,0,1,0
2891,30,16,273,0,0,1.0,0,0.0,0,1,0
2892,24,17,288,0,0,1.0,0,0.0,0,1,0
2893,24,22,260,0,0,1.0,0,0.0,0,1,0
2894,25,11,280,0,0,1.0,0,0.0,0,1,0
2895,27,16,299,0,0,1.0,0,0.0,0,1,0
2896,22,21,279,0,0,1.0,0,0.0,0,1,0
2897,23,17,287,0,0,1.0,0,0.0,0,1,0
2898,24,17,316,0,0,1.0,0,0.0,0,0,0
2899,34,15,274,0,0,1.0,0,0.0,0,1,0
2900,29,17,283,0,0,1.0,0,0.0,0,1,0
2901,31,20,295,0,0,1.0,0,0.0,0,0,0
2902,27,18,320,2,0,1.0,0,0.0,0,1,0
2903,16,13,294,0,0,1.0,0,0.0,0,0,0
2904,17,23,263,0,0,1.0,0,0.0,0,1,0
2905,31,15,316,0,0,1.0,0,0.0,0,1,0
2906,28,16,288,0,0,1.0,0,0.0,0,1,0
2907,31,12,290,0,0,1.0,0,0.0,0,1,0
2908,35,16,302,0,0,1.0,0,0.0,0,1,0
2909,29,19,313,0,0,1.0,0,0.0,0,1,0
2910,22,22,274,0,0,1.0,0,0.0,0,1,0
2911,27,18,272,0,0,1.0,0,0.0,0,1,0
2912,17,20,276,0,0,1.0,0,0.0,0,1,0
2913,36,18,301,0,0,1.0,0,0.0,0,1,0
2914,23,16,314,0,0,1.0,0,0.0,0,0,0
2915,29,22,278,0,0,1.0,0,0.0,0,1,0
2916,25,15,289,0,0,1.0,0,0.0,0,1,0
2917,28,16,331,0,0,1.0,0,0.0,0,1,0
2918,29,11,293,0,0,1.0,0,0.0,0,1,0
2919,36,14,303,1,0,1.0,0,0.0,0,1,0
2920,32,12,308,0,0,1.0,0,0.0,0,1,0
2921,31,13,287,0,0,1.0,0,0.0,0,0,0
2922,44,12,298,0,0,1.0,0,0.0,0,1,0
2923,27,11,307,0,0,1.0,0,0.0,0,1,0
2924,24,10,306,0,0,1.0,0,0.0,0,1,0
2925,24,13,283,0,0,1.0,0,0.0,0,1,0
2926,63,16,637,0,0,1.0,0,0.0,0,1,0
2927,20,11,282,0,0,1.0,0,0.0,0,1,0
2928,55,17,569,0,0,1.0,0,0.0,0,1,0
2929,32,14,285,0,0,1.0,0,0.0,0,1,0
2930,31,20,288,0,0,1.0,0,0.0,0,1,0
2931,67,27,681,0,0,1.0,0,0.0,0,1,0
2932,30,18,264,0,0,1.0,0,0.0,0,1,0
2933,20,11,289,0,0,1.0,0,0.0,0,1,0
2934,60,21,635,0,0,1.0,0,0.0,0,1,0
2935,30,16,308,0,0,1.0,0,0.0,0,1,0
2936,24,22,280,0,0,1.0,0,0.0,0,0,0
2937,61,21,649,0,0,1.0,0,0.0,0,1,0
2938,27,12,283,0,0,1.0,0,0.0,0,1,0
2939,24,18,271,0,0,1.0,0,0.0,0,1,0
2940,56,30,614,0,0,1.0,0,0.0,0,1,0
2941,20,21,277,0,0,1.0,0,0.0,0,1,0
2942,32,9,287,0,0,1.0,0,0.0,0,1,0
2943,27,15,294,0,0,1.0,0,0.0,0,1,0
2944,57,25,577,0,0,1.0,0,0.0,0,1,0
2945,27,20,289,0,0,1.0,0,0.0,0,1,0
2946,38,20,332,0,0,1.0,0,0.0,0,0,0
2947,25,22,266,0,0,1.0,0,0.0,0,1,0
2948,22,18,244,0,0,1.0,0,0.0,0,1,0
2949,26,21,259,0,0,1.0,0,0.0,0,1,0
2950,37,18,549,0,0,1.0,0,0.0,0,1,0
2951,28,15,270,0,0,1.0,0,0.0,0,1,0
2952,29,13,273,0,0,1.0,0,0.0,0,1,0
2953,32,8,291,0,0,1.0,0,0.0,0,1,0
2954,28,12,295,0,0,1.0,0,0.0,0,1,0
2955,26,16,280,0,0,1.0,0,0.0,0,1,0
2956,33,21,291,0,0,1.0,0,0.0,0,1,0
2957,30,25,262,0,0,1.0,0,0.0,0,1,0
2958,20,13,256,0,0,1.0,0,0.0,0,1,0
2959,25,18,319,0,0,1.0,0,0.0,0,0,0
2960,35,18,286,0,0,1.0,0,0.0,0,1,0
2961,29,17,281,0,0,1.0,0,0.0,0,0,0
2962,17,20,282,0,0,1.0,0,0.0,0,1,0
2963,25,25,250,0,0,1.0,0,0.0,0,1,0
2964,26,17,278,0,0,1.0,0,0.0,0,1,0
2965,38,14,283,0,0,1.0,0,0.0,0,1,0
2966,30,17,276,0,0,1.0,0,0.0,0,1,0
2967,28,14,249,0,0,1.0,0,0.0,0,1,0
2968,20,15,296,0,0,1.0,0,0.0,0,1,0
2969,24,17,273,0,0,1.0,0,0.0,0,1,0
2970,28,13,282,0,0,1.0,0,0.0,0,1,0
2971,32,9,308,0,0,1.0,0,0.0,0,0,0
2972,28,14,281,0,0,1.0,0,0.0,0,1,0
2973,29,18,280,0,0,1.0,0,0.0,0,1,0
2974,26,10,237,0,0,1.0,0,0.0,0,1,0
2975,28,16,266,0,0,1.0,0,0.0,0,1,0
2976,27,16,255,0,0,1.0,0,0.0,0,1,0
2977,23,21,253,0,0,1.0,0,0.0,0,1,0
2978,25,13,326,0,0,1.0,0,0.0,0,1,0
2979,29,19,303,0,0,1.0,0,0.0,0,0,0
2980,26,21,269,0,0,1.0,0,0.0,0,1,0
2981,25,19,302,0,0,1.0,0,0.0,0,1,0
2982,24,12,294,0,0,1.0,0,0.0,0,1,0
2983,38,11,262,0,0,1.0,0,0.0,0,1,0
2984,20,19,257,0,0,1.0,0,0.0,0,1,0
2985,35,21,270,0,0,1.0,0,0.0,0,1,0
2986,30,18,247,0,0,1.0,0,0.0,0,0,0
2987,22,22,258,0,0,1.0,0,0.0,0,1,0
2988,30,11,258,0,0,1.0,0,0.0,0,1,0
2989,28,13,276,0,0,1.0,0,0.0,0,1,0
2990,18,18,276,0,0,1.0,0,0.0,0,0,0
2991,25,21,274,0,0,1.0,0,0.0,0,1,0
2992,26,16,278,0,0,1.0,0,0.0,0,1,0
2993,27,17,311,0,0,1.0,0,0.0,0,1,0
2994,24,26,276,0,0,1.0,0,0.0,0,1,0
2995,32,16,264,0,0,1.0,0,0.0,0,1,0
2996,25,17,270,0,0,1.0,0,0.0,0,0,0
2997,28,14,249,0,0,1.0,0,0.0,0,1,0
2998,25,15,267,0,0,1.0,0,0.0,0,1,0
2999,25,14,269,0,0,1.0,0,0.0,0,0,0
3000,29,14,284,0,0,1.0,0,0.0,0,1,0
3001,26,9,299,0,0,1.0,0,0.0,0,1,0
3002,27,25,306,0,0,1.0,0,0.0,0,1,0
3003,26,15,274,0,0,1.0,0,0.0,0,1,0
3004,22,13,251,0,0,1.0,0,0.0,0,1,0
3005,35,13,275,0,0,1.0,0,0.0,0,1,0
3006,19,13,263,0,0,1.0,0,0.0,0,1,0
3007,22,13,260,0,0,1.0,0,0.0,0,1,0
3008,28,13,247,0,0,1.0,0,0.0,0,1,0
3009,33,22,319,0,0,1.0,0,0.0,0,1,0
3010,37,21,294,0,0,1.0,0,0.0,0,1,0
3011,29,13,306,0,0,1.0,0,0.0,0,1,0
3012,38,12,236,0,0,1.0,0,0.0,0,0,0
3013,24,20,250,0,0,1.0,0,0.0,0,1,0
3014,23,10,263,0,0,1.0,0,0.0,0,1,0
3015,29,14,280,0,0,1.0,0,0.0,0,0,0
3016,37,20,290,0,0,1.0,0,0.0,0,1,0
3017,31,15,261,0,0,1.0,0,0.0,0,1,0
3018,24,12,245,0,0,1.0,0,0.0,0,0,0
3019,24,9,264,0,0,1.0,0,0.0,0,1,0
3020,32,14,296,0,0,1.0,0,0.0,0,1,0
3021,25,20,263,0,0,1.0,0,0.0,0,0,0
3022,27,14,285,0,0,1.0,0,0.0,0,1,0
3023,20,19,243,0,0,1.0,0,0.0,0,1,0
3024,20,21,267,0,0,1.0,0,0.0,0,1,0
3025,20,14,254,0,0,1.0,0,0.0,0,1,0
3026,36,13,290,0,0,1.0,0,0.0,0,1,0
3027,28,15,285,0,0,1.0,0,0.0,0,1,0
3028,24,17,233,0,0,1.0,0,0.0,0,0,0
3029,29,13,280,0,0,1.0,0,0.0,0,0,0
3030,24,15,235,0,0,1.0,0,0.0,0,1,0
3031,18,12,255,0,0,1.0,0,0.0,0,0,0
3032,37,42,404,0,0,1.0,0,0.0,0,1,0
3033,33,18,264,0,0,1.0,0,0.0,0,1,0
3034,20,17,244,0,0,1.0,0,0.0,0,0,0
3035,29,12,239,0,0,1.0,0,0.0,0,1,0
3036,29,15,297,0,0,1.0,0,0.0,0,1,0
3037,20,12,254,0,0,1.0,0,0.0,0,1,0
3038,26,23,279,0,0,1.0,0,0.0,0,1,0
3039,31,18,250,0,0,1.0,0,0.0,0,1,0
3040,23,18,233,0,0,1.0,0,0.0,0,1,0
3041,40,23,272,0,0,1.0,0,0.0,0,1,0
3042,29,11,245,0,0,1.0,0,0.0,0,1,0
3043,27,22,275,0,0,1.0,0,0.0,0,1,0
3044,29,14,248,0,0,1.0,0,0.0,0,0,0
3045,37,16,297,0,0,1.0,0,0.0,0,1,0
3046,23,21,254,0,0,1.0,0,0.0,0,1,0
3047,26,11,230,0,0,1.0,0,0.0,0,1,0
3048,30,15,264,0,0,1.0,0,0.0,0,1,0
3049,38,22,302,0,0,1.0,0,0.0,0,1,0
3050,28,20,239,0,0,1.0,0,0.0,0,1,0
3051,26,21,281,0,0,1.0,0,0.0,0,1,0
3052,27,13,275,0,0,1.0,0,0.0,0,1,0
3053,32,16,251,0,0,1.0,0,0.0,0,1,0
3054,30,13,274,0,0,1.0,0,0.0,0,0,0
3055,31,20,259,0,0,1.0,0,0.0,0,1,0
3056,29,18,291,0,0,1.0,0,0.0,0,1,0
3057,56,25,522,0,0,1.0,0,0.0,0,1,0
3058,36,15,252,0,0,1.0,0,0.0,0,1,0
3059,13,21,273,0,0,1.0,0,0.0,0,0,0
3060,22,11,253,0,0,1.0,0,0.0,0,1,0
3061,26,12,307,0,0,1.0,0,0.0,0,1,0
3062,30,22,303,0,0,1.0,0,0.0,0,1,0
3063,34,20,280,0,0,1.0,0,0.0,0,0,0
3064,28,17,281,0,0,1.0,0,0.0,0,1,0
3065,30,14,265,0,0,1.0,0,0.0,0,1,0
3066,17,20,259,0,0,1.0,0,0.0,0,1,0
3067,30,15,271,0,0,1.0,0,0.0,0,1,0
3068,29,11,275,0,0,1.0,0,0.0,0,1,0
3069,53,13,299,0,0,1.0,0,0.0,0,1,0
3070,35,16,294,0,0,1.0,0,0.0,0,0,0
